"id";"line";"country";"code";"localityFR";"localityNL";"created_at";"updated_at"
3102;279;"LUX";"L1611";"LUXEMBOURG-GARE";"LUXEMBOURG-GARE";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3103;280;"LUX";"L1613";"BONNEVOIE";"BONNEVOIE";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3104;281;"LUX";"L1614";"HESPERANGE";"HESPERANGE";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3105;282;"LUX";"L1615";"KIRCHBERG";"KIRCHBERG";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3106;283;"LUX";"L1616";"LUXEMBOURG-GARE";"LUXEMBOURG-GARE";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3107;284;"LUX";"L1617";"GASPERICH";"GASPERICH";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3108;285;"LUX";"L1618";"BONNEVOIE";"BONNEVOIE";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3109;286;"LUX";"L1619";"BONNEVOIE";"BONNEVOIE";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3110;287;"LUX";"L1620";"BONNEVOIE";"BONNEVOIE";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3111;288;"LUX";"L1621";"VERLORENKOST";"VERLORENKOST";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3112;289;"LUX";"L1622";"MERL";"MERL";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3113;290;"LUX";"L1623";"LUXEMBOURG-CENTRE";"LUXEMBOURG-CENTRE";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3114;291;"LUX";"L1624";"LIMPERTSBERG";"LIMPERTSBERG";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3115;292;"LUX";"L1625";"HOWALD";"HOWALD";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3116;293;"LUX";"L1626";"HOLLERICH";"HOLLERICH";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3117;294;"LUX";"L1627";"BELAIR";"BELAIR";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3118;295;"LUX";"L1628";"LIMPERTSBERG";"LIMPERTSBERG";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3119;296;"LUX";"L1629";"PFAFFENTHAL";"PFAFFENTHAL";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3120;297;"LUX";"L1630";"LUXEMBOURG-GARE";"LUXEMBOURG-GARE";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3121;298;"LUX";"L1631";"LUXEMBOURG-GARE";"LUXEMBOURG-GARE";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3122;299;"LUX";"L1632";"GASPERICH";"GASPERICH";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3123;300;"LUX";"L1633";"BONNEVOIE";"BONNEVOIE";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3124;301;"LUX";"L1634";"SCHLEIFMUEHL";"SCHLEIFMUEHL";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3125;302;"LUX";"L1635";"BELAIR";"BELAIR";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3126;303;"LUX";"L1636";"LUXEMBOURG-CENTRE";"LUXEMBOURG-CENTRE";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3127;304;"LUX";"L1637";"LUXEMBOURG-GARE";"LUXEMBOURG-GARE";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3128;305;"LUX";"L1638";"SENNINGERBERG";"SENNINGERBERG";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3129;306;"LUX";"L1639";"KIRCHBERG";"KIRCHBERG";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3130;307;"LUX";"L1640";"BONNEVOIE";"BONNEVOIE";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3131;308;"LUX";"L1641";"CESSANGE";"CESSANGE";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3132;309;"LUX";"L1642";"BONNEVOIE";"BONNEVOIE";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3133;310;"LUX";"L1643";"LUXEMBOURG-GARE";"LUXEMBOURG-GARE";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3134;311;"LUX";"L1644";"EICH";"EICH";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3135;312;"LUX";"L1645";"GRUND";"GRUND";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3136;313;"LUX";"L1646";"SENNINGERBERG";"SENNINGERBERG";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3137;314;"LUX";"L1647";"NEUDORF";"NEUDORF";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3138;315;"LUX";"L1648";"LUXEMBOURG-CENTRE";"LUXEMBOURG-CENTRE";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3139;316;"LUX";"L1649";"GASPERICH";"GASPERICH";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3140;317;"LUX";"L1650";"BELAIR";"BELAIR";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3141;318;"LUX";"L1651";"BELAIR";"BELAIR";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3142;319;"LUX";"L1660";"LUXEMBOURG-CENTRE";"LUXEMBOURG-CENTRE";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3143;320;"LUX";"L1661";"LUXEMBOURG-CENTRE";"LUXEMBOURG-CENTRE";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3144;321;"LUX";"L1670";"SENNINGERBERG";"SENNINGERBERG";"2018-07-25 09:02:23";"2018-07-25 09:02:23"
3145;322;"LUX";"L1709";"SENNINGERBERG";"SENNINGERBERG";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3146;323;"LUX";"L1710";"DOMMELDANGE";"DOMMELDANGE";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3147;324;"LUX";"L1711";"BELAIR";"BELAIR";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3148;325;"LUX";"L1712";"HOLLERICH";"HOLLERICH";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3149;326;"LUX";"L1713";"HAMM";"HAMM";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3150;327;"LUX";"L1714";"PULVERMUEHL";"PULVERMUEHL";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3151;328;"LUX";"L1715";"KIRCHBERG";"KIRCHBERG";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3152;329;"LUX";"L1716";"LIMPERTSBERG";"LIMPERTSBERG";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3153;330;"LUX";"L1717";"LUXEMBOURG-GARE";"LUXEMBOURG-GARE";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3154;331;"LUX";"L1718";"HAMM";"HAMM";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3155;332;"LUX";"L1719";"DOMMELDANGE";"DOMMELDANGE";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3156;333;"LUX";"L1720";"LUXEMBOURG-GARE";"LUXEMBOURG-GARE";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3157;334;"LUX";"L1721";"LUXEMBOURG-GARE";"LUXEMBOURG-GARE";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3158;335;"LUX";"L1722";"HOLLERICH";"HOLLERICH";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3159;336;"LUX";"L1723";"HOLLERICH";"HOLLERICH";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3160;337;"LUX";"L1724";"LUXEMBOURG-CENTRE";"LUXEMBOURG-CENTRE";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3161;338;"LUX";"L1725";"LIMPERTSBERG";"LIMPERTSBERG";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3162;339;"LUX";"L1726";"BONNEVOIE";"BONNEVOIE";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3163;340;"LUX";"L1727";"BELAIR";"BELAIR";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3164;341;"LUX";"L1728";"LUXEMBOURG-CENTRE";"LUXEMBOURG-CENTRE";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3165;342;"LUX";"L1729";"BEGGEN";"BEGGEN";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3166;343;"LUX";"L1730";"BONNEVOIE";"BONNEVOIE";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3167;344;"LUX";"L1731";"BONNEVOIE";"BONNEVOIE";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3168;345;"LUX";"L1732";"KIRCHBERG";"KIRCHBERG";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3169;346;"LUX";"L1733";"BEGGEN";"BEGGEN";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3170;347;"LUX";"L1734";"KIRCHBERG";"KIRCHBERG";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3171;348;"LUX";"L1735";"GASPERICH";"GASPERICH";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3172;349;"LUX";"L1736";"SENNINGERBERG";"SENNINGERBERG";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3173;350;"LUX";"L1737";"BONNEVOIE";"BONNEVOIE";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3174;351;"LUX";"L1738";"CESSANGE";"CESSANGE";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3175;352;"LUX";"L1739";"BONNEVOIE";"BONNEVOIE";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3176;353;"LUX";"L1740";"LUXEMBOURG-GARE";"LUXEMBOURG-GARE";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3177;354;"LUX";"L1741";"LUXEMBOURG-GARE";"LUXEMBOURG-GARE";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3178;355;"LUX";"L1742";"MUEHLENBACH";"MUEHLENBACH";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3179;356;"LUX";"L1743";"PFAFFENTHAL";"PFAFFENTHAL";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3180;357;"LUX";"L1744";"MERL";"MERL";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3181;358;"LUX";"L1745";"KIRCHBERG";"KIRCHBERG";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3182;359;"LUX";"L1746";"KIRCHBERG";"KIRCHBERG";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3183;360;"LUX";"L1749";"HOWALD";"HOWALD";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3184;361;"LUX";"L1750";"LIMPERTSBERG";"LIMPERTSBERG";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3185;362;"LUX";"L1811";"KALCHESBRUCK";"KALCHESBRUCK";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3186;363;"LUX";"L1812";"HAMM";"HAMM";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3187;364;"LUX";"L1813";"HOWALD";"HOWALD";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3188;365;"LUX";"L1814";"BONNEVOIE";"BONNEVOIE";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3189;366;"LUX";"L1815";"BONNEVOIE";"BONNEVOIE";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3190;367;"LUX";"L1816";"BONNEVOIE";"BONNEVOIE";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3191;368;"LUX";"L1817";"BONNEVOIE";"BONNEVOIE";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3192;369;"LUX";"L1818";"HOWALD";"HOWALD";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3193;370;"LUX";"L1820";"LIMPERTSBERG";"LIMPERTSBERG";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3194;371;"LUX";"L1831";"CLAUSEN";"CLAUSEN";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3195;372;"LUX";"L1832";"BONNEVOIE";"BONNEVOIE";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3196;373;"LUX";"L1833";"VERLORENKOST";"VERLORENKOST";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3197;374;"LUX";"L1834";"GASPERICH";"GASPERICH";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3198;375;"LUX";"L1835";"HOLLERICH";"HOLLERICH";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3199;376;"LUX";"L1836";"HOLLERICH";"HOLLERICH";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3200;377;"LUX";"L1837";"CENTS";"CENTS";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3201;378;"LUX";"L1838";"CESSANGE";"CESSANGE";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3202;379;"LUX";"L1839";"LUXEMBOURG-GARE";"LUXEMBOURG-GARE";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3203;380;"LUX";"L1840";"LUXEMBOURG-CENTRE";"LUXEMBOURG-CENTRE";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3204;381;"LUX";"L1841";"LUXEMBOURG-CENTRE";"LUXEMBOURG-CENTRE";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3205;382;"LUX";"L1842";"HOWALD";"HOWALD";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3206;383;"LUX";"L1851";"BELAIR";"BELAIR";"2018-07-25 09:02:24";"2018-07-25 09:02:24"
3207;384;"LUX";"L1852";"KALCHESBRUCK";"KALCHESBRUCK";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3208;385;"LUX";"L1853";"CENTS";"CENTS";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3209;386;"LUX";"L1854";"BELAIR";"BELAIR";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3210;387;"LUX";"L1855";"KIRCHBERG";"KIRCHBERG";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3211;388;"LUX";"L1856";"LIMPERTSBERG";"LIMPERTSBERG";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3212;389;"LUX";"L1857";"NEUDORF";"NEUDORF";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3213;390;"LUX";"L1858";"KIRCHBERG";"KIRCHBERG";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3214;391;"LUX";"L1859";"BONNEVOIE";"BONNEVOIE";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3215;392;"LUX";"L1860";"KIRCHBERG";"KIRCHBERG";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3216;393;"LUX";"L1861";"LIMPERTSBERG";"LIMPERTSBERG";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3217;394;"LUX";"L1862";"CENTS";"CENTS";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3218;395;"LUX";"L1863";"ROLLINGERGRUND";"ROLLINGERGRUND";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3219;396;"LUX";"L1864";"BELAIR";"BELAIR";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3220;397;"LUX";"L1865";"LIMPERTSBERG";"LIMPERTSBERG";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3221;398;"LUX";"L1866";"PFAFFENTHAL";"PFAFFENTHAL";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3222;399;"LUX";"L1867";"HOWALD";"HOWALD";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3223;400;"LUX";"L1868";"LIMPERTSBERG";"LIMPERTSBERG";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3224;401;"LUX";"L1869";"GASPERICH";"GASPERICH";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3225;402;"LUX";"L1870";"CESSANGE";"CESSANGE";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3226;403;"LUX";"L1871";"CENTS";"CENTS";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3227;404;"LUX";"L1880";"BONNEVOIE";"BONNEVOIE";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3228;405;"LUX";"L1881";"BONNEVOIE";"BONNEVOIE";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3229;406;"LUX";"L1882";"CESSANGE";"CESSANGE";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3230;407;"LUX";"L1898";"KOCKELSCHEUER";"KOCKELSCHEUER";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3231;408;"LUX";"L1899";"GASPERICH";"GASPERICH";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3232;409;"LUX";"L1910";"CENTS";"CENTS";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3233;410;"LUX";"L1911";"VERLORENKOST";"VERLORENKOST";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3234;411;"LUX";"L1912";"NEUDORF";"NEUDORF";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3235;412;"LUX";"L1913";"LIMPERTSBERG";"LIMPERTSBERG";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3236;413;"LUX";"L1914";"LIMPERTSBERG";"LIMPERTSBERG";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3237;414;"LUX";"L1915";"WEIMERSKIRCH";"WEIMERSKIRCH";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3238;415;"LUX";"L1916";"GASPERICH";"GASPERICH";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3239;416;"LUX";"L1917";"LUXEMBOURG-CENTRE";"LUXEMBOURG-CENTRE";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3240;417;"LUX";"L1918";"WEIMERSKIRCH";"WEIMERSKIRCH";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3241;418;"LUX";"L1919";"LIMPERTSBERG";"LIMPERTSBERG";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3242;419;"LUX";"L1920";"VERLORENKOST";"VERLORENKOST";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3243;420;"LUX";"L1921";"LIMPERTSBERG";"LIMPERTSBERG";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3244;421;"LUX";"L1922";"EICH";"EICH";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3245;422;"LUX";"L1923";"KIRCHBERG";"KIRCHBERG";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3246;423;"LUX";"L1924";"HOLLERICH";"HOLLERICH";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3247;424;"LUX";"L1925";"HAMM";"HAMM";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3248;425;"LUX";"L1926";"BONNEVOIE";"BONNEVOIE";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3249;426;"LUX";"L1927";"BELAIR";"BELAIR";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3250;427;"LUX";"L1928";"LIMPERTSBERG";"LIMPERTSBERG";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3251;428;"LUX";"L1929";"BONNEVOIE";"BONNEVOIE";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3252;429;"LUX";"L1930";"LUXEMBOURG-GARE";"LUXEMBOURG-GARE";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3253;430;"LUX";"L1931";"LUXEMBOURG-GARE";"LUXEMBOURG-GARE";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3254;431;"LUX";"L1932";"BONNEVOIE";"BONNEVOIE";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3255;432;"LUX";"L1933";"LIMPERTSBERG";"LIMPERTSBERG";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3256;433;"LUX";"L1934";"CESSANGE";"CESSANGE";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3257;434;"LUX";"L1935";"MERL";"MERL";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3258;435;"LUX";"L1936";"BELAIR";"BELAIR";"2018-07-25 09:02:25";"2018-07-25 09:02:25"
3259;436;"LUX";"L1937";"BELAIR";"BELAIR";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3260;437;"LUX";"L1938";"LIMPERTSBERG";"LIMPERTSBERG";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3261;438;"LUX";"L1939";"WEIMERSKIRCH";"WEIMERSKIRCH";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3262;439;"LUX";"L1940";"MERL";"MERL";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3263;440;"LUX";"L1941";"MERL";"MERL";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3264;441;"LUX";"L1942";"BEGGEN";"BEGGEN";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3265;442;"LUX";"L1943";"BONNEVOIE";"BONNEVOIE";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3266;443;"LUX";"L1944";"GASPERICH";"GASPERICH";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3267;444;"LUX";"L1945";"LUXEMBOURG-CENTRE";"LUXEMBOURG-CENTRE";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3268;445;"LUX";"L1946";"LUXEMBOURG-CENTRE";"LUXEMBOURG-CENTRE";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3269;446;"LUX";"L1948";"MERL";"MERL";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3270;447;"LUX";"L1949";"HOWALD";"HOWALD";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3271;448;"LUX";"L1950";"VERLORENKOST";"VERLORENKOST";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3272;449;"LUX";"L1951";"BONNEVOIE";"BONNEVOIE";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3273;450;"LUX";"L1952";"ROLLINGERGRUND";"ROLLINGERGRUND";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3274;451;"LUX";"L1953";"GASPERICH";"GASPERICH";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3275;452;"LUX";"L1954";"GASPERICH";"GASPERICH";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3276;453;"LUX";"L2111";"MERL";"MERL";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3277;454;"LUX";"L2112";"HOWALD";"HOWALD";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3278;455;"LUX";"L2113";"BONNEVOIE";"BONNEVOIE";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3279;456;"LUX";"L2114";"CLAUSEN";"CLAUSEN";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3280;457;"LUX";"L2115";"CESSANGE";"CESSANGE";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3281;458;"LUX";"L2116";"CLAUSEN";"CLAUSEN";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3282;459;"LUX";"L2117";"MERL";"MERL";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3283;460;"LUX";"L2118";"CLAUSEN";"CLAUSEN";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3284;461;"LUX";"L2119";"BEGGEN";"BEGGEN";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3285;462;"LUX";"L2120";"LUXEMBOURG-CENTRE";"LUXEMBOURG-CENTRE";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3286;463;"LUX";"L2121";"PFAFFENTHAL";"PFAFFENTHAL";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3287;464;"LUX";"L2122";"CENTS";"CENTS";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3288;465;"LUX";"L2123";"BEGGEN";"BEGGEN";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3289;466;"LUX";"L2124";"KIRCHBERG";"KIRCHBERG";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3290;467;"LUX";"L2125";"BEGGEN";"BEGGEN";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3291;468;"LUX";"L2127";"WEIMERSHOF";"WEIMERSHOF";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3292;469;"LUX";"L2128";"HOLLERICH";"HOLLERICH";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3293;470;"LUX";"L2129";"HOWALD";"HOWALD";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3294;471;"LUX";"L2130";"HOLLERICH";"HOLLERICH";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3295;472;"LUX";"L2131";"CENTS";"CENTS";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3296;473;"LUX";"L2132";"LUXEMBOURG-CENTRE";"LUXEMBOURG-CENTRE";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3297;474;"LUX";"L2133";"BONNEVOIE";"BONNEVOIE";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3298;475;"LUX";"L2134";"MERL";"MERL";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3299;476;"LUX";"L2135";"WEIMERSKIRCH";"WEIMERSKIRCH";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3300;477;"LUX";"L2137";"CENTS";"CENTS";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3301;478;"LUX";"L2138";"PFAFFENTHAL";"PFAFFENTHAL";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3302;479;"LUX";"L2140";"MERL";"MERL";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3303;480;"LUX";"L2141";"VERLORENKOST";"VERLORENKOST";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3304;481;"LUX";"L2142";"BONNEVOIE";"BONNEVOIE";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3305;482;"LUX";"L2143";"PFAFFENTHAL";"PFAFFENTHAL";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3306;483;"LUX";"L2144";"LUXEMBOURG-GARE";"LUXEMBOURG-GARE";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3307;484;"LUX";"L2145";"BEGGEN";"BEGGEN";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3308;485;"LUX";"L2146";"HOLLERICH";"HOLLERICH";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3309;486;"LUX";"L2147";"HOLLERICH";"HOLLERICH";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3310;487;"LUX";"L2148";"ROLLINGERGRUND";"ROLLINGERGRUND";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3311;488;"LUX";"L2149";"EICH";"EICH";"2018-07-25 09:02:26";"2018-07-25 09:02:26"
3312;489;"LUX";"L2150";"LUXEMBOURG-CENTRE";"LUXEMBOURG-CENTRE";"2018-07-25 09:02:27";"2018-07-25 09:02:27"
3313;490;"LUX";"L2151";"BONNEVOIE";"BONNEVOIE";"2018-07-25 09:02:27";"2018-07-25 09:02:27"
3314;491;"LUX";"L2152";"DOMMELDANGE";"DOMMELDANGE";"2018-07-25 09:02:27";"2018-07-25 09:02:27"
3315;492;"LUX";"L2153";"HOLLERICH";"HOLLERICH";"2018-07-25 09:02:27";"2018-07-25 09:02:27"
3316;493;"LUX";"L2154";"VERLORENKOST";"VERLORENKOST";"2018-07-25 09:02:27";"2018-07-25 09:02:27"
3317;494;"LUX";"L2155";"GASPERICH";"GASPERICH";"2018-07-25 09:02:27";"2018-07-25 09:02:27"
3318;495;"LUX";"L2156";"EICH";"EICH";"2018-07-25 09:02:27";"2018-07-25 09:02:27"
